processed_text,label
lake animated meteor crashing killer stop motion dinosaur flipper okay let u call movie crater lake monster else add hmm two idiot called arnie mitch define ultimate definition comic relief also got sheriff not really damn thing film nobody listens aw crap halfway movie forgot insert bad guy no worry let u introduce guy moustache rob store indicate bad guy pop somewhere near lake chased wood sole purpose ending dinosaur snack food work complete clumsy mess film logic twist mind force laughter first film feature dave allen stop motion supervisor one joined force charles band several year mid ninety band ran money pay guess dinosaur effect charming whole film pretty damn unintentionally funny unfortunately good thing said good badness yes mind bending logic narrative enough reason put list not arnie mitch trick 3 10 8 10,0
read review want shocking conclusion crater lake monster total surprise claymation plesiosaur rise depth crater lake wreak havoc group local redneck not mention fast forward button call crater lake monster amateurish overstate obvious not fan low budget drive film probably would not looking first place problem movie no monster action going really suck go nowhere script ed wood ish utterly contrived way set main action sequence nothing outlandish crater lake monster explains dinosaur meteor crash crater lake superheating water point incubates dinosaur egg apparently resting bottom lake millennium even could accept egg could lying long remained uncovered viable would not superheating water high temperature cause lake evaporate token fog one two scene see no evidence water hot line script script padded rather obviously sequence anything get character near lake menaced claymation dino couple passing experience car trouble automobile serviced decide rent boat head crater lake hmmmm think stranger story could would run title monstrosity sequence plain bizarre drunk robs liquor store decides murder cashier bystander instead paying four dollar bottle booze car chase ensues would not ya know end right lake snack time cratey yeah not hard figure far ahead script irritated take another ten minute scene unfold shamelessness endearing really want like crater lake monster cannot not enough go movie put party could talk right would not matter film slim list thing going important dinosaur appears three form shadow puppet large model head dragged woodenly water fully realized claymation insert actually look pretty good also pair lovable hick carry majority intentional humor movie downbeat ending leaf u mourning death monster one beloved hick every good thing film dead end affected conclusion mournful song played closing credit weeping inwardly time waste watching film like,0
bore right mind crater lake monster one classic bad film 70 made no actor note embarrassing script woeful direction tireless desire fuse horror light comedy movie introduces paleontologist find drawing aquatic dinosaur underneath crater lake meteor fall sky aquatic dinosaur claymation variety begin terrorize eat inhabitant surrounding crater lake whole matter taken care steve local sheriff much film not showing pool blood left behind imagine must beast dining spent following bumbling antic two guy named arnie mitch run boat rental place try bad funny get line like looking business sign mitch saying arnie spelled bait wrong spelled b e laugh rather scarce see get drunk together imagine tree trunk dinosaur laurel hardy watch dinosaur look fake movie fun bad way least lake beautiful,0
return cabin lake not way stand original one main character stanley returning sequal film not even worth 2 hour time huge fan first film story line acting really good one movie never watch basically equal sequals urban legend blair witch like much worse acting personally seen better acting soap opera pitiful laugh no way recommend movie anyone watching detract first,0
firstly would like point know show due younger sister always watching find annoying program tv nothing funny joke canned laughter unbearable show would work much better filmed front live audience way laughter would show unfunny show however give credit acting talent young cast sickens however think look back show future see bad first tv show show link well overall annoying voice style cbbc presenter youth today need shouted much beyond,0
twilight zone achieved certain mythology much like star trek many devoted lover show no matter think every episode winner one score individual show 10 cannot objectively evaluate show back reviewed original star trek episode good bad overall rating review positive time twilight zone scored many episode 10 one get 3 simply bad writing fact embarrassingly bad two people opposing side great war seen wandering entire episode apparent two people left earth learn really stupid totally unconvincing conclusion usually twist end make episode great one killed,0
stan laurel oliver hardy famous comedy duo history deservedly happy see film basically man horn factory fourth crack soon enough ollie crack horn noise resting home stan side needing quiet doctor james finlayson phone say coming check ollie realising plumbing electricity muddled cross eyed repairman doctor come check test recommends drinking goat milk getting sea air ocean stan practises trumpet playing hanging window phone cord car crash ollie dock rent boat keep boat dock trying milk goat stan brought trumpet meanwhile newspaper front page read killer nick grainger escaped convict richard cramer escaped sneak onto boy boat sleeping goat chew boat rope drifting sea morning see location killer come demanding something eat spot stan ollie making fake food e g string spaghetti soap cheese belt bacon sponge meatball force eat ollie start choking something stan blow trumpet help ollie rage get punching killer keep going till police arrive ollie rage get put prison tiniest moment comedy not great black white film well another nice mess gotten number 60 100 year 100 quote stan laurel oliver hardy number 7 comedian comedian okay,0
sap sea aspect ratio 1 37 1 sound format mono black white suffering hornophobia ollie embarks restful boat trip stan get mixed escaped convict rychard cramer chaos ensues feature length comedy ok entry nonetheless unspools like mere imitation laurel hardy best work marked final collaboration l h producer hal roach episodic structure movie culminates memorable ocean voyage boy taken hostage villainous cramer shoot seagull prove tough gag ok inspiration lacking perhaps due recruitment actor turned director gordon douglas previously responsible ollie first solo effort sound era zenobia produced 1939 whose work lack measure pzazz fair nothing special l h regular charlie hall james finlayson make guest appearance,0
big fan old western not believe hollywood capable capturing old glory not even ronda fleming stewart granger help 1957 movie carry nearly trite characteristic western reformed gunfighter turned good guy fallen virtuous woman bigoted townspeople must turn gunfighter salvation etc cannot help notice last name writer young actor play granger son nepotism seen better acting high school play chill will play cartoon characterization chill will reached 1000 word yet,0
get feeling producer mess make painful ridiculous western ever made painful best word think describe plus side nice color photography beautiful well spoken rhonda fleming sympathy go jacques aubuchon played cripple acted well enough annoying role written atrociously no actor could give enjoyable performance production value quite good served highlight terrible story screenplay thing hated stewart granger looked little like western figure british accent neat tailored outfit silly immaculate always white kerchief tied around neck got tiresome way townspeople son constantly haranguing insulting granger never spoke replied back know supposed suspend disbelief appreciate western symbolic morality play one broke spell laughably unrealistic predictable scene worst end granger miraculously speedily single handedly plant dynamite around canyon pas bad guy cattle pas granger plant perfect spot shoot dynamite far distance create rock slide bury spook cattle bad guy seemingly destroying save two main bad guy next worst everything plot loaded soap opera scene nothing movie seemed believable could not believe conflict bad guy driving herd market wanted cow chew grass along way not see something could not worked need land ownership dispute not bother see,0
let start saying used really like betty grable particularly argentine way time got around disaster also got round frankly whole film embarrassment costarred douglas fairbanks jnr must fairly desperate story bad colour good film far long old standby like harry davenport reginald gardiner try stimulate interest no success music score woeful say not one tune memorable way fan miss grable always wish never seen one,0
final film ernst lubitsch completed otto preminger lubitsch untimely death production juggling act sophistication silliness romance music fantasy costume dramatics 19th century castle southeastern europe countess fall sworn enemy leader hungarian revolt aided ancestor whose painted image magically come life betty grable long blonde wig adorned flower never beautiful song pleasant unfortunately script samson raphaelson taken operetta rudolf schanzer e welisch awash different idea fail mesh entertain result good looking unabsorbing 1 2,0
miserable film remake 1927 film let remain way colossal bomb douglas fairbanks display absolutely no charisma cesar romero subjected role real jerk bette grable sings chorus hungarian ridiculous plot deal picture woman castle 1561 rome saved day killing conqueror fairbanks let u fast forward 300 year later grable married count romero face similar situation wedding night invasion hungarian soldier romero act cowardly flees army arrives disguise gypsy made remain castle violin playing pleases fairbanks ending worse entire wretched film grable meet fairbanks tell good news enraged romero annulled marriage poor imitation movie made 1948 harry davenport veteran supporting player died 1949 must last film bomb go distinguished career walter abel co star little poor writing costume look like would come stone age cannot fathom fairbanks wearing,0
watching lady ermine wondering betty grable project seemed aimed marlene dietrich someone 20th century fox may decided one sex symbol good another darryl f zanuck known better betty play 19th century italian countess whose domain invaded troop hungarian hussar captained douglas fairbanks jr ghostly ancestor whose portrait hang palace hall along rest distinguished family tree see no small resemblance doug another invader 300 year earlier dealt army failed besides current betty married cesar romero invasion come inopportune moment thing consummated going give anyone bad attitude guarantee fresh wholesome american betty not actress seductive mysterious marlene dietrich might put betty fall flatter yesterday presidential candidate fairbanks no chemistry though doug charming ever someone watch anything frederick hollander leo robin wrote score film moment got oscar nomination best song lady ermine one chance oscar glory fell button bow ernest lubitsch died midway film otto preminger finished lady ermine cannot believe lubitsch grable mind lead neither see lady ermine,0
decent sequel not pack punch original murderous screenwriter judd nelson assumes new identity order direct novel cabin lake still ruthless killing movie seems tongue cheek humor not funny kind total project seems quality quickie time nelson way top movie script rewritten going screen happened script,0
movie huge disappointment especially since directed priyadarshan sad see dismal standard poor screenplay almost non existent song sequence bad song every minute odd time killed whatever humor movie could offer scene funny amounted probably 5 min whole duration editing pathetic dismal overall movie disappointed lack story evident fact people stayed watch second half movie interval one would not miss anything not watch movie not worth spending valuable ticket money movie wait till appears tv,0
priyadarshan paresh rawal combo golden like hera pheri hungama went movie indian multiplex high hope especially slick promos unfortunately like hulchul movie huge disappointment like others commented premise movie already stale begin get stretched without development additional layering want movie end go home watching home would much easier cut loss akshay kumar performance average best john abraham not try comedy comedy aspect movie overall pretty week remember giggling like twice entire movie definitely no sidesplitting belly laugh consumed hera pheri even lesser extent awara paagal deewana paresh rawal expected classic moment overall role character not given much room grow not make much impact film neha dhupia make appearance movie fun look screen song fun especially opening closing song ada kiss baby respectively otherwise better passing movie,0
well maybe bad run hindi movie lately asked video store guy apharan prakash jha new release not available yet settle one turned stupidest hindi movie seen seen quite no wonder bollywood laughing stock whole world imdb negative rating would give garam masala 10 remember seeing tv show jazzy premiere release mumbai usual celebs sideys showed strange reason people expect good stuff piyadarashan not like hulchul hungama film hulchul probably dubbed tamil telugu came across loud face fare not make much sense except bollywood flick latest piece utter cxxp proved guy no brain made director even bollywood director anyhow film start romantic escapade turn non sensical woman hunt two fashion photographer working magazine share apartment similar no entry 2 dude work gossip magazine share office jezuz christ copying story well anyways cook chef try help one dodo quest multi lateral love aka multi tasking multi timing happened end no idea switched mid way ridiculous junk cannot believe even released sadistic wallow filth audience make poor illiterate indian mass 700 mil last count well heeled nri desis staying phoren either way not matter neither group clue make good movie probably deserves god awful stuff short review nothing write usual bag f grade garbage bollywood change name follywood yes review much better movie,0
contrary title film offer no spice thus audience subjected tasteless dish humor appears forced theatrical mechanical staged reminiscent pakistani play available video including even mannerism everybody screaming shouting odd thing no reason premise look interesting straight lift hollywood boeing boeing john abraham natural almost film complete misfit keep morality factor aside even bizarre event look trite akshay kumar paresh rawal two experienced stalwart try hard lift film natural vain least character three girl made contrasting order bring interesting element sadly appears brainless buxomed bimbettes 3bs talk behave even scream quite similar fashion major hole plot made protagonist keep three girl home pretending never get know sex else could done hundred way therefore much dramabaazi no reason not something audience digest easily surely great flesh show tempting promos always give film great initial call situational comedy call pathetic taste sense humor cinema going audience surely gone corrupted demented extent connecting sadistic weird maddening type humor not character laugh rather frustration look senseless become order laugh bear thing,0
watched malayalam movie boeing boeing made 1985 turn probably inspired english movie name long back basic story garam masala told pathetic way classy joke replaced routine one found normal hindi movie probably director suit taste hindi audience not seen english original really enjoyed malayalam film made priyadarshan side splitting comedy back course acting mohanlal mukesh sukumari cook role natural spontaneous probably smitten malayalam film cannot tolerate even smaller flaw hindi remake still feel akshay kumar john abraham overacted paresh rawal done decent job not reach anywhere near sukumari ok one compare recent hindi comedy movie,0
first half hour movie steady pace introduced character however sudden everything happening quick lame reason akshey kumar date 3 girl loud acting akshey john abraham neha dupia highlight movie paresh rawal well not good performance hera pheri overall movie biggest disappointment film no justice trailer save money not watch movie watch hera pheri hungama summarising cheap stage show performance appearance film no story substance plot extraordinarily non sense good music preetam man bought u dhoom keep movie shot one room new comer female cast okay first film established actor like akshey john totally disappointed established director like priyadarshan give worst movie ever,0
probably worst bollywood film seen no plot line little character development full silly pointless humor whole film chaotic direction less no proper ending story airport filmed shopping mall story chewed want say please move even song dance pointless badly choreographed good thing movie hot bod around bollywood movie anyways day btw not indian background 2 10,0
begin nice note falter quickly let expectation mac akshay kumar sam john abraham character not properly built mac bos decides hitch three air hostess rest drama mac sam uncle mambo paresh rawal deal situation time seem forced cast paresh rawal talented actor thought wasted role moody cook akshay kumar tolerable john abraham bad keep stumbling furniture rajpal yadav saving grace movie second half movie funny time dud song boring major let hoping wholesome entertainment comedy,0
not waste time movie total thrash term acting directing sound editing soundtrack waste performance good actor movie not justice paresh rawal perhaps one talented actor bollywood akshay kumar also emerging star quite poor job john abraham wrong call acting mean thank god pretty face otherwise would winning razzie award india award bollywood asrani great talent overdoes bit screenplay not mention rip 1965 boeing boeing quite badly framed first people bollywood cannot make something original top not even know copy well joke movie overdone getting painful sit priyadarshan may star south not fit make decent hindi movie sound editing amazingly crappy go matter bottom line bollywood shameful making film worst part people seemed love movie wrong guy reason bollywood know bollywood make movie hollywood every year however movie unheard abroad movie like one indian utterly shameful bollywood producing piece thrash movie like dil chahta hai lagaan terrific world class film timeless among best decade garam masala however perhaps one worst century period give 1 10,0
say worst film priyadarshan releasing alongside much better kyonki also directorial venture contains no specific storyline focus body showing debuting actress silly comedy sequence think priyadarshan becoming much repetitive comedy flick like govinda david dhavan done past giving good entertainer also went loose audience good concentrate script try variation direction give u herapheri malamal weekly rather giving dud like garam masala,0
possible spoiler return cabin lake useless movie acting not good plot not even remotely interesting cabin lake good tv movie sequel not judd nelson good first film put whole lot character seemed not even interested sequel acting good could better really not want comment rest cast opinion not even worth mentioning character alison not even hardly shown first part film sudden center attention next stanley caldwell role not make sense thought little better dahlia salem absolutely terrible acting way decent casting people looked somebody else anybody else director mike confusing character seemed purpose not seem like death necessary acting role good nothing great better salem plot real lousy think stanley presumed dead make way onto set cabin lake movie based script stumble upon director short time director dead stanley running show yeah nowhere crew going let stranger come picture finish film not knowing anything killing not whole lot one shown ridiculous one actress set get electrocuted filming scene another character get chewed motorboat one get tangled plant drowning writer must hard excitement say not impressed filming movie way kept changing looking low budget back normal started become irritating fast also new cabin lake poorly created not shown scene whole thing chain basement useless worked first film shown room lot not work one many character sequel except no reason acting little showed really bad not purpose movie return cabin lake sequel picking first left cabin lake take not impressive judd nelson avoided one nothing like first went entirely slow nothing happened first hour continued drag second not mention writing horrible put need help getting sleep see stanley defies death still alive well way talk sound like could possible third installment movie good quit throwing sequel may alright film maker not realize showed u filmed lake scene first one done tank never never reveal secret filming,0
priyadarshan hera pheri nice situational comedy film however actually lack story quite funny illogical fact no proper story yet somehow manages nice flow though not anything great first half 2 funny scene like one akshay john invite neha lunch another paresh enters first half get boring slowly second half funnier though no script joke funny though one wonder never hear person voice inside room climax confusion treated like stage play quite funny film end abruptly direction okay music good akshay kumar excels part become second skin film completely overshadows everyone else john stumble throughout fails comedy paresh rawal hilarious rajpal okay girl loud time awkward nargis daisy neetu neetu seen good part shriek often manoj joshi okay,0
watched hulu far many commercial broke pacing even still like watching really bad buddy movie early sixty dean martin jerry lewis part played jerry lewis indian would protest portrayal male venal woman shrew cheated music video western sale used lot western model male could touch usually enjoy indian film lot major disappointment especially modern indian film story not take place india uncle keep referring mac return india cannot find supposed happening,0
never understood people dislike bollywood film got charismatic actor great dance number heightened emotion not like not realize seen upper crust bollywood watched garam masala could tell first scene not movie going like film open montage two lead driving around city apparently happening serendipitously series photo setup populated gyrating model kept hoping thing would improve sadly main problem two protagonist mac sam completely unsympathetic spend entire movie lying woman lying brutally order get bed audience supposed find funny charmed boy unscrupulous inept not lovable way mac even go far one woman drugged order keep discovering cheating script extremely poor repetitive scene setup never lead anything illogical action statement character fact character never really developed male boorish greedy jerk woman merely interchangeably beautiful go movie would think air hostess pretty easy pas man man reality betrayal not humorous bright spot found movie one dance number brilliant set slapsticky moment involving french farce door slamming aspect story bollywood dancing better enjoyed movie choreographed farah khan slapstick might well go straight silent comedy buster keaton harold lloyd seem influenced writer director priyadarshan not little priyadarshan also take false credit inventing story basic premise plot stolen 1960 play boeing boeing original author work marc camoletti credited nowhere least priyadarshan changed title remake rather brazenly using original without giving credit 1985 version tale according imdb credit list,0
dietrich bonhoeffer writing profound influence life christian eagerly anticipated watching movie finding life word hardly express disappointment movie disjointed gave no background life no historical context nothing great writing except brief passing reference cost discipleship colleague beginning movie instead see enjoying jazz apparently state chilling friend decides go back germany apparently show human side ok ready dramatic part part stand faith instead emphasizing get badly acted romance 17 year old schoolgirl whether not actually took place not major portion movie still waiting dramatic part narration explaining writing something make u know little bit greatness man drum roll waiting waiting zip nada kind movie give christian film bad name set structure movie follow background even voice over flashback preaching work narrative no got hardly fitting hero faith,0
history mary rhoda dour divorced woman indifferent daughter little reference original show character daughter character silly uninteresting cannot ever daughter like mother tv make sense mary would leave minneapolis rhoda would return nyc could not phyllis sue ann nivens guest star seems pitiful way remember wonderful character good see mary rhoda together course could better much better well mary tyler moore show reunion dick van dyke show reunion hopefully mary better next time revisits old mary richards stomping ground,0
film not devoid charm also show bit warmth ultimately effort vain strongly focussed lead no doubt mary tyler moore know screen time take much limelight away rest cast another problem overburdening script cliche daughter secretly drop college older woman finding difficult get good job first end fairly demeaning work sleazy network executive executive toy go glitz substance journalist stick belief etc nothing really wrong e firmly rooted reality combination much leave u much deja vu surprise,0
back burner year reported television reunion two beloved character sitcom history started badly went straight downhill mary richards mary tyler moore best friend rhoda morgenstern valerie harper meet new york long estrangement catch life novel concept sad relate nothing worth talking let alone making movie happened either intervening year instead script content throwing one hoary old plot device another older woman workplace completely missing quirky charm sophistication made original show winner supporting cast instantly forgettable humor nonexistent chemistry moore harper together gone moore allegedly stalled project year waiting right script committing one considered right earth one turned like not age character time inevitably march almost complete lack imagination coupled blatant disregard element made series work one time intended pilot obviously failed generate interest among potential sponsor matter among potential audience quickly mercifully forgotten film travesty insult classic,0
not get wrong dan jansen great speed skater one guy deserved gold medal olympics dan possible bill corcoran made bad movie incredible dan jansen story real dan jansen story truly incredible especially look movie eye sportsman everything wrong way matt keeslar actor skate technique dimension speedskating oval wrong shame bill corcoran dan jansen deserves better lot better 1 10,0
not seen yet say move take walk park not waste time neither scenario nor acting worth money spoiler cannot decide worse movie baldwin hairstyle ellen pompeo acting talent questionable hope improve time storyline unbelievable loose cannon american cop fighting criminal europe infamous slavic mafioso protected two hunk emotional art teacher leading ruthless gang spanish police executive dumber sack hammer give break one good thing movie though least production cost must lower ocean 12 meaningless top one,0
effort like glitzy tv movie not recall ever released theater must died quick death watching dvd comfort bedroom obvious film meant not much ed lauter art critic greed streak fun turn must not seen ed since longest yard everyone else pretty much acted number led baldwin except pompeo zero charisma seemed sleepwalking thru picture pompeo daughter one dimension played every scene like lovable little puppy slowest line delivery 3 year old seen yet chase scene gave wife headache much quick cutting angle bashing going shoot chase scene barcelona might want wide shot exploit beauty backdrop right whole story pretty implausible far fetched hey liked better life aquatic,0
watched cabin lake afternoon usa considering movie made tv interesting enough watch sequel tune airing evening extremely disappointed knew would not like movie not expecting perplexed use dv digital video movie would tolerable not juxtaposed digital shot seemed come nowhere expected plot line tied shot seemed no logical explanation warning following maybe spoiler open ending cabin lake acceptable open ending sequel ridiculous foresee return return cabin lake watch able movie shown nothing infomercial 4 clock morning,0
movie make several mistake american actor spain spanish actor speaking english spaniard english ok way acting performed make quite annoying dialog whole script weak may spanish script translated incorrectly know care assume famous spanish actor forced english language may good not flop figure movie within first 5 minute thats pathetic rest bad lot waste time lot un necessary plot oh mention one baldwin,0
first realize 1 rating supposed reserved worst worst movie get one reviewer point not bad self aware top sort way might allow comic cult value simply miss mark every count contains possible spoiler dialog completely disingenuous continuity deliberate painful daniel finish speaking lost love final word flamenco dancer start mock shock name see not even remember character name let alone name forgettable actress husband baldwin first tell friend bad guy car motorcycle chase right thing vegetable cart gone flying car crashing motorcycle going stair people nearly hit remarkably no one oh right except one guy stabbed several time obviously stumbling along curb knife wound approaching car apparently not notice hmmm becoming remarkable movie like made much pressure film industry make money would think someone hollywood would think making good film worth seeing novel idea suggestion not see film not rent dvd not watch cable lot thing could leave feeling satisfied,0
film seems rip many movie dealt subject past let future viewer forewarned art heist not add anything genre director bryan goeres no clue film william baldwin keep reappearing film frankly one wonder great agent director producer love unusual goofy look complimented strange hairdo sport movie good movie appeared squid whale speaks two three line ellen pompeo leading lady not fare much better no chemistry m pompeo mr baldwin movie seen viewer risk,0
one worst movie ever made trite predictable flat thing rated one point nice scene highlighting barcelona imagine would use film like guantanamo hidden cia nsa prison torture suspect often bad movie redeeming feature nothing worked would change name truly turd hard write feel world film watcher needed head hand make great gift people cannot stand could send politician dislike law ex wife teacher hated former employee dick cheney w host others,0
although many way agree reviewer comment find plot idea good many supporting actor good fatal problem film ellen pompeo sure never seen less talented actor person ever film television cannot imagine opinion would better greater wal mart see person low level talent involved paying role beg question know would much like see film made talent not fault writer failure film worth time view,0
ok helicopter shot fantastic director made good use barcelona top sight otherwise production value blown first minute rest film felt like movie week ellen pompeo charming fun watch abel folk depth effective william baldwin well william baldwin got put martial art training good use running jumping earnest action figure rest cast wooden best mostly paper nostalgic spain picture postcard action twist healthy dose el greco not skip,0
baldwin really stooped low make movie script music everything movie waste time sound fx not sound real stick way much technical gadget etc trying make movie thing like least try get real drop extra bleep beep gadget not really make loud sound like natural sound like footstep non existent give void like atmosphere directing seems ok low budget film sure hope low budget production although seem fairly amateurish time character seem empty false simply not casted movie well would imagine would better idea make baldwin speak spanish make spanish actor speak english know language vibrant alive actor performance suffer greatly odd language used mean could finally someone realise stupid sound make international actor speak english bad accent long ago buried corpse movie production production team ever heard subtitle movie manages depict european police lazy corrupt society vulnerable helpless mean plot go like interpol cannot jack let u call one american bring international syndicate whatever sony picture tread path columbia producing movie hell would imagine self respect also buyer supposed buy every dirty title sony put something good time year maybe used team making di que si say spoken spanish paz vega santi millan decent job keeping movie afloat look sound much better come sony wake produce less sell,0
one may ask character snarl yell chew scenery without perceptible reason except someone wanted make movie barcelona billie baldwin right one forgettable cop estranged husband loving father cute little blond girl role story seems cut pasted scene thrown away adventure film last three year ellen pompeo lack charisma black hole seems suck energy every scene true acting range displayed take blouse movie careen one limp chase scene another unfortunately directing rarely go bad enough camp parody clich familiar every respect director cast daughter precocious brat probably no respectable agent would permitted client ruin career lame contrived uninteresting movie heist theft investor money viewer time,0
another one movie could great basic premise good immortal cat people kill live etc sort variation vampire concept thing make fall apart total recklessness main character even sociopath know need keep low profile want survive look long took catch unibomber family member figured contrast kid lesser extent mom behave though untouchable kid kill without thought not leaving evidence trail living witness people managed stay alive undiscovered month unbelievable let alone decade century really shame could much written plausibly e giving main character level common sense would needed get long not bad showing loved bit end every cat town converges house every time put food porch see cat suddenly rush wherever think scene,0
1st watched 4 29 2007 4 10 dir mick garris campy vampire like stephen king movie many strange goofy element start laughing extreme weirdness 3 4 way movie wonder movie might cult following king fan story mother son sleepwalker shape shifting feline like flesh eating life needing near extinct breed humanoid move town town searching virgin feed keep alive come across pretty normal upper class folk except secret lover cat hang around outside home day night cat deadly set trap yard try keep population get see break couple neck attack also first movie going experience hopefully no real cat harmed making film boy sweet girl crush turn sleepwalker want body much campy uniqueness movie might better satirical comedy suburban life director instead try scare every couple minute wish would get bring gore eventually happens movie wind typical stephen king downbeat ending movie interesting king humor come thru usual weirdness also present movie fan probably like collection worthwhile movie experience really not cut,0
saw sci fi channel came right first one reason movie kept interested not know stop asking spoiler okay cheesy guy got involved making movie first movie reason kill people sequal half killing attempted killing basicly no reason stanley killed director due creative difference captured co writer due creative difference deal trying kill cast no cast no movie wanted look real died supposed high budget movie use special effect man course like first one captured girl get away stanley end getting messed dissapears woooooow sarcasm movie potential saddest thing really sad part would watch cabin lake 3 like judd nelson good part sequal,0
wife agree one worst movie ever made certainly top ten watched way least plan 9 enjoyable really enjoy christine dead zone firestarter carrie film not care much cujo sound bad version seen often could not tell people saying pet sematary pet cemetery mess total mistake every way possible creature seemed designed 9 year old no offense 9 year old even one liner made u groan not remotely amusing,0
one worst film ever seen without doubt thing interesting film cameo appearance great genre director king film great premise fall apart 15 minute story like madchen amick film think could good career film,0
sleepwalker first film stephen king written script given excellent santo johnny song used theme movie would expecting odd ultimately fulfilling viewing experience unfortunately not would getting thing could probably made good movie beginning intriguing small town spooky atmosphere something strange happens 20 minute film film turn funny no apparent reason moment whole atmosphere sleepwalker ruined seen ever forget good old johnny screaming cop kabob jabbing pencil one cop ear not get wrong humor no redeemiing quality rented see mabye wrong first time around given original plot sounded right man waste cannot believe got right santo johnny song gave 2,0
oh dear rarely horror film bored made laugh much one spirited start intriguing premise descends not much slasher flick supernatural sexual aside usually excellent alice krige wasted one plot twist ludicrous not bother unless really desperate rating 3 10,0
ok first saw movie like 9 00 cinemax week ago thought would award winning boy 180d movie bit big one mean mother monster show true form end movie going not show briefly little bit earlier movie plot mother son feast blood young woman would not better went know killing spree killing like couple young woman sheriff cop find get old find way kill monster save young woman woman 1 2 people killed process think would hell lot better way also suck son main character get killed first not get rid mother first plus strength end movie start killing people said weak heck wrong stephen time never ever dis acting movie actor try best not good acting would given movie 1 10 3 10,0
based average short story horror writer stephen king called sleepwalker ancient immortal cat like creature suck life virgin order energy may sustain supernatural ability make dim mean become invisible create subliminal mirage fool people fleeing human century told one one picked till two left film start beautiful mother son arrive sleepy town last sleepwalker prowl virgin feed mother sends son enrol local high school find virgin madchen amick proceeds try get alone suck dry not made clear mother cannot seek virgin would make thing easier one would imagine teenage boy much apt follow older beautiful woman secluded area teen girl follow teen boy however plan thwarted girl fight back jabbing pencil ear police called hunt son sick injury mother go rampage killing cop left right hunt girl hurt son spouting painfully unfunny one liner amidst gore finally girl kill mother end movie movie rubbish acting variable average brian krause excellent alice krige special effect average showcase early computer effect mildly interesting show far thing progressed short time direction muddled film fall camp place director seems unsure whether supposed fear sleepwalker sympathise doubt allows film become hysterical stephen king make mildly amusing cameo annoying gardener mark hamill puzzled cop alice krige seems shoulder film character given depth give indication film could better screenplay better direction,0
film share negative comment agree consider one worst movie ever made true film based work king pretty bad one go beyond bad realm horrible not one scary moment unless consider stupidity scary typical king garbage myth twisted around made no sense first place mixed obvious belabored called scare shocking peewee playhouse least entertaining full ridiculous moment not least alice krige character go rampage start quipping like villain old batman tv show absurd sickening people cameo including john landis lucky still career absurd part cat costume towards end look like cheap rubber outfit someone bought k mart best part movie appearance real cat actually act people movie,0
kind movie goer enjoys original content intelligent suspense look elsewhere kid cause sleepwalker really suck usually eloquent wow bad especially love charles offer tanya ride home decline seen walking home car anyway not see folk really want specific word escape cat jumping people guy getting stabbed corn cheesey line proverbial wazoo not see wait take back see writer stephen king cameo guy owns graveyard actually pretty good even guest appearance mark hamill ron perlman king give best performance film wow bad,0
nothing fast paced fright flick stephen king derived nonsense freshly scrubbed bright modern plot new teenage boy small town sleepwalker sort cross vampire werewolf feed blood female virgin begs mysterious ambiguous treatment thriller given inappropriately colorful look feel hardly atmosphere kid predictably pretty energetic big plus alice kridge boy mother kridge ghost story never broke filler female mold huge loss not used performance creepy intense give hint sleepwalker might much better film different focus tighter direction top commercially driven uneven tone swing wildly thriller comedy drama stephen king pop cameo real life director john landis tobe hooper 1 2,0
could marvelous story based ancient race cat people work could marvelous replete mythological reference kept fascination fueled lead character charles brady played brian krause mother mary played alice krige shallowly done no depth personality hardly likable drawing not even dchen amick played tanya robertson character fit description however said many time adapt stephen king novel tv simply must take account fact book not written tv screenplay talent sadly lack fire depth exhibit novelist another botched attempt take magick stephen king writing whether novel original screenplay simply cut paste work onto small screen novel get completely bastardized process end creating nice movie nothing less certainly nothing screenplay hit miss unfortunately screenplay translation miss sorry sorry sorry movie movie get 1 0 10 fiend,0
planning see movie please reconsider not usually post comment something seen television one waste life needed something productive get bad taste mouth critiquing movie would take far long many thing wrong simply say please not ever see movie complete waste time waste anyone wrote positive review movie one two thing utterly inept working company produced guarantee indeed regret seeing movie,0
movie gay like mom son cat sex also get scared little kitty cat get set fire mom cat alien thing kill guy stabbing back ear corn bullet proof invisible not star movie clovis cop cat clovis lead cop find mom alien mom kill cop clovis kill mom eating head catch fire movie suck way way funny scary not even scaryt girl hit alien head camera knoks go hug grab begin rape clovis come rescue,0
written stephen king treatment not solid story film mother son move small indiana town secret sleepwalker feline type creature feed young virgin little story share gore special effect plus hint incest alice krige outstanding mother others appearing madchen amick brian krause cindy pickett look small role john landis clive barker stephen king cameo caretaker cemetery,0
charming boy mother move middle nowhere town cat death soon follow sum admit little freaked cat seeing movie seriousness spite numerous thing wrong film believe plenty go around overall enjoyable viewing experience character like caricature basis instinct rely fear greed pride lust anger seems motivate people although argued seeming failing actuality serf telling story supernatural premise fact stephen king screenplay not anything specific mr king quite nicely supported interesting fx work makeup quite suitable music absolute gem film without doubt alice krige play mary brady otherworldly mother king manages take simple story outsider people little different okay lot case trying fit twist campy top little horror gem collection horror fan,0
